hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
40612D,37975,53.56522,-1.46346,2017/09/11,18:42:56.735,-132.73,16.22,,438,338,
40612D,38000,53.56724,-1.46482,2017/09/11,18:42:57.780,-132.32,16.14,,438,338,
40612D,38000,53.56920,-1.46620,2017/09/11,18:42:58.830,-131.92,16.07,4456,438,338,EZY14ZY 
40612D,38000,53.82152,-1.58988,2017/09/11,18:45:09.569,-84.99,13.61,4456,444,357,EZY14ZY 
40612D,38000,53.82545,-1.59035,2017/09/11,18:45:11.599,-84.39,13.66,4456,444,357,EZY14ZY 
40612D,38025,53.84725,-1.59269,2017/09/11,18:45:22.152,-81.07,14.01,4456,443,357,EZY14ZY 
40612D,37975,53.88463,-1.59690,2017/09/11,18:45:40.560,-75.62,14.85,4456,443,357,EZY14ZY 
40612D,37950,53.88817,-1.59726,2017/09/11,18:45:42.465,-75.12,14.94,4456,443,357,EZY14ZY 
40612D,37950,53.89421,-1.59796,2017/09/11,18:45:45.085,-74.28,15.11,4456,444,357,EZY14ZY 
40612D,37950,53.89394,-1.59795,2017/09/11,18:45:46.072,-74.32,15.11,4456,444,357,EZY14ZY 
40612D,37950,53.89819,-1.59843,2017/09/11,18:45:47.114,-73.73,15.23,4456,444,357,EZY14ZY 
40612D,37950,53.90032,-1.59867,2017/09/11,18:45:48.167,-73.44,15.29,4456,444,357,EZY14ZY 
40612D,37950,53.90213,-1.59882,2017/09/11,18:45:49.152,-73.19,15.34,4456,443,357,EZY14ZY 
40612D,37950,53.90428,-1.59908,2017/09/11,18:45:50.132,-72.89,15.41,4456,443,357,EZY14ZY 
40612D,37950,53.92520,-1.60134,2017/09/11,18:46:00.291,-70.11,16.07,4456,443,357,EZY14ZY 
40612D,37950,53.92700,-1.60158,2017/09/11,18:46:01.272,-69.88,16.13,4456,443,357,EZY14ZY 
40612D,37975,53.93133,-1.60198,2017/09/11,18:46:03.370,-69.31,16.28,4456,444,357,EZY14ZY 
40612D,37975,53.93305,-1.60223,2017/09/11,18:46:04.224,-69.1,16.34,4456,444,357,EZY14ZY 
40612D,37975,53.93486,-1.60236,2017/09/11,18:46:05.202,-68.86,16.4,4456,444,357,EZY14ZY 
40612D,37975,53.93701,-1.60263,2017/09/11,18:46:06.191,-68.59,16.48,4456,444,357,EZY14ZY 
40612D,37975,53.93961,-1.60287,2017/09/11,18:46:07.301,-68.26,16.57,4456,444,357,EZY14ZY 
40612D,37975,53.94141,-1.60306,2017/09/11,18:46:08.345,-68.03,16.63,4456,444,357,EZY14ZY 
40612D,37975,53.94357,-1.60328,2017/09/11,18:46:09.334,-67.76,16.71,4456,445,357,EZY14ZY 
40612D,37975,53.94576,-1.60353,2017/09/11,18:46:10.445,-67.49,16.79,4456,445,357,EZY14ZY 
40612D,37975,53.94543,-1.60344,2017/09/11,18:46:11.427,-67.53,16.78,4456,445,357,EZY14ZY 
40612D,37975,53.95013,-1.60392,2017/09/11,18:46:12.540,-66.95,16.95,4456,445,357,EZY14ZY 
40612D,37975,53.95367,-1.60424,2017/09/11,18:46:14.444,-66.51,17.08,4456,445,357,EZY14ZY 
40612D,37975,53.95586,-1.60449,2017/09/11,18:46:15.424,-66.24,17.16,4456,446,357,EZY14ZY 
40612D,37950,53.95802,-1.60471,2017/09/11,18:46:16.342,-65.98,17.24,4456,446,357,EZY14ZY 
40612D,37975,53.95982,-1.60489,2017/09/11,18:46:17.323,-65.76,17.31,4456,446,357,EZY14ZY 
40612D,37950,53.95949,-1.60481,2017/09/11,18:46:18.247,-65.8,17.3,4456,446,357,EZY14ZY 
40612D,37950,53.96379,-1.60526,2017/09/11,18:46:19.227,-65.28,17.46,4456,446,357,EZY14ZY 
40612D,37950,53.96635,-1.60549,2017/09/11,18:46:20.280,-64.98,17.56,4456,446,357,EZY14ZY 
40612D,37950,53.97038,-1.60589,2017/09/11,18:46:22.312,-64.5,17.72,4456,447,357,EZY14ZY 
40612D,37950,53.97212,-1.60604,2017/09/11,18:46:23.289,-64.3,17.79,4456,447,357,EZY14ZY 
40612D,37950,53.97830,-1.60659,2017/09/11,18:46:26.170,-63.57,18.03,4456,447,357,EZY14ZY 
40612D,37950,53.98174,-1.60691,2017/09/11,18:46:28.010,-63.18,18.17,4456,447,357,EZY14ZY 
40612D,37950,53.98570,-1.60732,2017/09/11,18:46:29.845,-62.73,18.33,4456,447,357,EZY14ZY 
40612D,37950,53.98793,-1.60748,2017/09/11,18:46:30.962,-62.47,18.42,4456,447,357,EZY14ZY 
40612D,37950,53.99016,-1.60769,2017/09/11,18:46:32.002,-62.22,18.51,4456,447,357,EZY14ZY 
40612D,37975,53.99543,-1.60820,2017/09/11,18:46:34.690,-61.63,18.73,4456,447,357,EZY14ZY 
40612D,37975,53.99808,-1.60845,2017/09/11,18:46:35.679,-61.34,18.85,4456,447,357,EZY14ZY 
40612D,37975,54.00417,-1.60903,2017/09/11,18:46:38.690,-60.68,19.1,4456,446,357,EZY14ZY 
40612D,37975,54.01387,-1.60997,2017/09/11,18:46:43.536,-59.64,19.52,4456,446,357,EZY14ZY 
40612D,37975,54.01605,-1.61022,2017/09/11,18:46:44.591,-59.41,19.62,4456,446,357,EZY14ZY 
40612D,37975,54.01826,-1.61044,2017/09/11,18:46:45.574,-59.18,19.72,4456,446,357,EZY14ZY 
40612D,37975,54.02220,-1.61075,2017/09/11,18:46:47.536,-58.77,19.89,4456,446,357,EZY14ZY 
40612D,37975,54.02443,-1.61103,2017/09/11,18:46:48.523,-58.54,19.99,4456,446,357,EZY14ZY 
40612D,38000,54.02614,-1.61115,2017/09/11,18:46:49.506,-58.37,20.07,4456,446,357,EZY14ZY 
40612D,38000,54.03891,-1.61249,2017/09/11,18:46:55.730,-57.09,20.64,4456,446,357,EZY14ZY 
40612D,38000,54.04289,-1.61287,2017/09/11,18:46:57.565,-56.7,20.83,4456,446,357,EZY14ZY 
40612D,38000,54.04426,-1.61297,2017/09/11,18:46:59.335,-56.57,20.89,4456,446,357,EZY14ZY 
40612D,38000,54.05208,-1.61378,2017/09/11,18:47:02.279,-55.82,21.25,4456,446,357,EZY14ZY 
40612D,38050,54.16511,-1.62517,2017/09/11,18:47:56.875,-46.61,26.87,4456,447,357,EZY14ZY 
40612D,38050,54.23001,-1.63187,2017/09/11,18:48:28.588,-42.5,30.32,4456,447,357,EZY14ZY 
40612D,38025,54.24220,-1.63312,2017/09/11,18:48:34.484,-41.81,30.98,4456,444,357,EZY14ZY 
40612D,38050,54.25008,-1.63398,2017/09/11,18:48:38.292,-41.37,31.41,4456,444,357,EZY14ZY 
40612D,38050,54.25443,-1.63437,2017/09/11,18:48:40.381,-41.13,31.64,4456,444,357,EZY14ZY 
40612D,38050,54.26266,-1.63524,2017/09/11,18:48:44.314,-40.69,32.09,4456,444,357,EZY14ZY 
40612D,38025,54.27013,-1.63599,2017/09/11,18:48:48.246,-40.3,32.5,4456,443,357,EZY14ZY 
40612D,38025,54.27232,-1.63626,2017/09/11,18:48:49.163,-40.19,32.62,4456,443,357,EZY14ZY 
40612D,38025,54.27451,-1.63648,2017/09/11,18:48:50.090,-40.07,32.74,4456,443,357,EZY14ZY 
40612D,38025,54.27381,-1.63640,2017/09/11,18:48:51.000,-40.11,32.7,4456,443,357,EZY14ZY 
40612D,38025,54.27795,-1.63681,2017/09/11,18:48:52.050,-39.89,32.93,4456,443,357,EZY14ZY 
40612D,38025,54.28230,-1.63729,2017/09/11,18:48:53.952,-39.68,33.17,4456,443,357,EZY14ZY 
40612D,38025,54.28582,-1.63763,2017/09/11,18:48:55.784,-39.5,33.36,4456,443,357,EZY14ZY 
40612D,38025,54.28802,-1.63785,2017/09/11,18:48:56.896,-39.39,33.48,4456,443,357,EZY14ZY 
40612D,38025,54.29155,-1.63821,2017/09/11,18:48:58.670,-39.21,33.68,4456,443,357,EZY14ZY 
40612D,38025,54.29415,-1.63846,2017/09/11,18:48:59.716,-39.08,33.82,4456,443,357,EZY14ZY 
40612D,38025,54.29806,-1.63888,2017/09/11,18:49:01.686,-38.89,34.04,4456,443,357,EZY14ZY 
40612D,38025,54.30020,-1.63906,2017/09/11,18:49:02.730,-38.79,34.16,4456,443,357,EZY14ZY 
40612D,38000,54.30190,-1.63922,2017/09/11,18:49:03.583,-38.71,34.25,4456,443,357,EZY14ZY 
40612D,38000,54.30592,-1.63963,2017/09/11,18:49:05.552,-38.51,34.47,4456,443,357,EZY14ZY 
40612D,38000,54.30803,-1.63988,2017/09/11,18:49:06.536,-38.42,34.59,4456,443,357,EZY14ZY 
40612D,38000,54.30981,-1.64003,2017/09/11,18:49:07.582,-38.33,34.69,4456,443,357,EZY14ZY 
40612D,38000,54.31194,-1.64029,2017/09/11,18:49:08.498,-38.23,34.81,4456,443,357,EZY14ZY 
40612D,38000,54.32199,-1.64133,2017/09/11,18:49:13.672,-37.77,35.36,4456,443,357,EZY14ZY 
40612D,38000,54.32423,-1.64154,2017/09/11,18:49:14.657,-37.67,35.49,4456,443,357,EZY14ZY 
40612D,38000,54.33678,-1.64286,2017/09/11,18:49:20.822,-37.11,36.19,4456,442,357,EZY14ZY 
40612D,38000,54.33912,-1.64312,2017/09/11,18:49:22.854,-37.01,36.32,4456,442,357,EZY14ZY 
40612D,38000,54.34289,-1.64345,2017/09/11,18:49:23.834,-36.84,36.53,4456,442,357,EZY14ZY 
40612D,38000,54.34680,-1.64391,2017/09/11,18:49:25.670,-36.68,36.75,4456,442,357,EZY14ZY 
40612D,38000,54.35243,-1.64448,2017/09/11,18:49:28.356,-36.44,37.07,4456,442,357,EZY14ZY 
40612D,38000,54.36209,-1.64553,2017/09/11,18:49:33.208,-36.04,37.61,4456,442,357,EZY14ZY 
40612D,38000,54.36422,-1.64579,2017/09/11,18:49:34.124,-35.95,37.73,4456,442,357,EZY14ZY 
40612D,37975,54.37033,-1.64650,2017/09/11,18:49:37.133,-35.71,38.07,4456,442,357,EZY14ZY 
40612D,37975,54.37180,-1.64662,2017/09/11,18:49:39.099,-35.65,38.16,4456,443,357,EZY14ZY 
40612D,37975,54.37596,-1.64706,2017/09/11,18:49:40.024,-35.48,38.39,4456,443,357,EZY14ZY 
40612D,37975,54.38642,-1.64820,2017/09/11,18:49:45.065,-35.07,38.98,4456,443,357,EZY14ZY 
40612D,37975,54.38818,-1.64843,2017/09/11,18:49:45.984,-35.01,39.08,4456,443,357,EZY14ZY 
40612D,37950,54.40036,-1.64973,2017/09/11,18:49:52.010,-34.54,39.77,4456,442,357,EZY14ZY 
40612D,37950,54.40257,-1.64995,2017/09/11,18:49:52.991,-34.46,39.89,4456,442,357,EZY14ZY 
40612D,37950,54.40444,-1.65020,2017/09/11,18:49:55.089,-34.4,40,4456,442,357,EZY14ZY 
40612D,37950,54.40860,-1.65062,2017/09/11,18:49:55.883,-34.24,40.24,4456,442,357,EZY14ZY 
40612D,37950,54.41081,-1.65086,2017/09/11,18:49:56.926,-34.16,40.36,4456,442,357,EZY14ZY 
40612D,37950,54.41290,-1.65110,2017/09/11,18:49:57.972,-34.08,40.48,4456,442,357,EZY14ZY 
40612D,37975,54.42292,-1.65211,2017/09/11,18:50:03.018,-33.72,41.05,4456,441,357,EZY14ZY 
40612D,37975,54.42683,-1.65253,2017/09/11,18:50:04.990,-33.58,41.27,4456,441,357,EZY14ZY 
40612D,37975,54.42902,-1.65272,2017/09/11,18:50:05.907,-33.5,41.4,4456,441,357,EZY14ZY 
40612D,37975,54.43295,-1.65312,2017/09/11,18:50:08.004,-33.37,41.62,4456,441,357,EZY14ZY 
40612D,37975,54.44545,-1.65441,2017/09/11,18:50:13.965,-32.94,42.33,4456,441,357,EZY14ZY 
40612D,37975,54.45159,-1.65502,2017/09/11,18:50:16.915,-32.73,42.68,4456,441,357,EZY14ZY 
40612D,37975,54.46854,-1.65669,2017/09/11,18:50:25.495,-32.17,43.65,4456,442,357,EZY14ZY 
C06738,3775,53.72346,-1.46165,2017/09/11,18:52:13.303,-105.36,9.79,,186,,
C06738,3750,53.72667,-1.46236,2017/09/11,18:52:17.229,-104.61,9.74,,186,,
C06738,3725,53.72900,-1.46369,2017/09/11,18:52:20.250,-104.02,9.73,5551,175,347,
C06738,3700,53.72969,-1.46432,2017/09/11,18:52:21.299,-103.84,9.73,5551,175,347,
C06738,3700,53.73041,-1.46490,2017/09/11,18:52:22.278,-103.65,9.74,5551,175,347,
C06738,3675,53.73115,-1.46562,2017/09/11,18:52:23.329,-103.45,9.74,5551,175,347,
C06738,3650,53.73287,-1.46724,2017/09/11,18:52:25.947,-102.99,9.76,5551,166,331,TOM8CL  
C06738,3575,53.73766,-1.47232,2017/09/11,18:52:33.486,-101.7,9.84,5551,165,330,TOM8CL  
C06738,3550,53.73820,-1.47295,2017/09/11,18:52:34.398,-101.56,9.85,5551,161,328,TOM8CL  
C06738,3525,53.74046,-1.47532,2017/09/11,18:52:37.940,-100.97,9.88,5551,161,328,TOM8CL  
C06738,3525,53.74102,-1.47588,2017/09/11,18:52:38.859,-100.82,9.89,5551,159,329,TOM8CL  
C06738,3525,53.74164,-1.47648,2017/09/11,18:52:39.843,-100.66,9.9,5551,158,329,TOM8CL  
C06738,3525,53.74196,-1.47680,2017/09/11,18:52:40.364,-100.58,9.91,5551,158,329,TOM8CL  
C06738,3525,53.74344,-1.47815,2017/09/11,18:52:42.660,-100.21,9.93,5551,157,330,TOM8CL  
400A25,28000,53.63086,-1.40743,2017/09/11,19:01:34.526,-129.99,11.85,1406,405,334,SHT12Q  
400A25,28000,53.63219,-1.40860,2017/09/11,19:01:35.375,-129.59,11.81,1406,405,334,SHT12Q  
400A25,28000,53.64221,-1.41708,2017/09/11,19:01:41.342,-126.6,11.52,1406,405,334,SHT12Q  
400A25,28000,53.65257,-1.42596,2017/09/11,19:01:47.433,-123.51,11.26,1406,406,334,SHT12Q  
400A25,28000,53.65392,-1.42709,2017/09/11,19:01:48.282,-123.12,11.23,1406,406,334,SHT12Q  
400A25,27725,53.78189,-1.53736,2017/09/11,19:03:04.696,-91.43,11.63,1406,408,333,SHT12Q  
400A25,27200,53.81085,-1.56273,2017/09/11,19:03:22.255,-86.41,12.58,1406,404,333,SHT12Q  
400A25,26825,53.82674,-1.57662,2017/09/11,19:03:31.692,-83.97,13.2,1406,402,333,SHT12Q  
400A25,25300,53.88333,-1.62557,2017/09/11,19:04:05.839,-76.75,15.77,1406,399,333,SHT12Q  
400A25,25100,53.89087,-1.63202,2017/09/11,19:04:10.557,-75.93,16.14,1406,398,333,SHT12Q  
400A25,25050,53.89250,-1.63349,2017/09/11,19:04:11.543,-75.76,16.23,1406,398,333,SHT12Q  
400A25,24975,53.89545,-1.63602,2017/09/11,19:04:13.376,-75.45,16.38,1406,398,334,SHT12Q  
400A25,23775,53.93966,-1.67372,2017/09/11,19:04:40.306,-71.32,18.73,1406,397,334,SHT12Q  
400A25,23725,53.94131,-1.67510,2017/09/11,19:04:41.229,-71.18,18.82,1406,397,334,SHT12Q  
400A25,23700,53.94260,-1.67628,2017/09/11,19:04:42.206,-71.07,18.89,1406,397,334,SHT12Q  
405F0F,17325,53.64949,-1.25456,2017/09/11,19:10:32.348,-162.85,8.57,,317,278,
405F0F,16350,53.65723,-1.39518,2017/09/11,19:11:31.129,-126.71,10.33,6265,308,276,EZY7010 
405F0F,16325,53.65750,-1.40021,2017/09/11,19:11:33.231,-125.93,10.43,6265,307,275,EZY7010 
405F0F,16300,53.65764,-1.40280,2017/09/11,19:11:34.343,-125.53,10.49,6265,307,275,EZY7010 
405F0F,16075,53.65924,-1.43529,2017/09/11,19:11:48.102,-121.13,11.21,6265,307,275,EZY7010 
405F0F,16000,53.65969,-1.44438,2017/09/11,19:11:51.905,-120.06,11.42,6265,307,275,EZY7010 
405F0F,15950,53.66002,-1.45108,2017/09/11,19:11:54.657,-119.3,11.58,6265,307,275,EZY7010 
405F0F,15900,53.66039,-1.45812,2017/09/11,19:11:57.672,-118.53,11.76,6265,306,275,EZY7010 
405F0F,15875,53.66052,-1.46110,2017/09/11,19:11:58.786,-118.23,11.83,6265,306,275,EZY7010 
405F0F,15875,53.66053,-1.46086,2017/09/11,19:11:59.710,-118.25,11.82,6265,306,275,EZY7010 
405F0F,15675,53.66203,-1.49045,2017/09/11,19:12:11.234,-115.41,12.58,6265,306,275,EZY7010 
A44854,40000,53.68584,-1.42885,2017/09/11,19:18:17.828,-116.34,9.98,3003,476,330,N375WB  
A44854,40000,53.69377,-1.43687,2017/09/11,19:18:22.022,-113.81,9.92,3003,476,330,N375WB  
A44854,40000,53.77451,-1.51823,2017/09/11,19:19:04.683,-92.95,10.99,3003,476,330,N375WB  
A44854,40025,53.79918,-1.54327,2017/09/11,19:19:17.725,-88.3,11.85,3003,475,330,N375WB  
A44854,40025,53.80293,-1.54711,2017/09/11,19:19:19.821,-87.65,11.99,3003,475,330,N375WB  
A44854,40025,53.80480,-1.54899,2017/09/11,19:19:20.741,-87.34,12.07,3003,475,330,N375WB  
A44854,40025,53.81029,-1.55457,2017/09/11,19:19:23.688,-86.43,12.29,3003,475,330,N375WB  
A44854,40000,53.81611,-1.56046,2017/09/11,19:19:26.768,-85.5,12.54,3003,475,330,N375WB  
A44854,40000,53.84280,-1.58752,2017/09/11,19:19:40.992,-81.64,13.77,3003,475,330,N375WB  
A44854,40000,53.84469,-1.58946,2017/09/11,19:19:41.973,-81.39,13.86,3003,475,330,N375WB  
A44854,40000,53.84856,-1.59342,2017/09/11,19:19:44.068,-80.89,14.05,3003,475,329,N375WB  
A44854,39975,53.87239,-1.61758,2017/09/11,19:19:56.715,-78.03,15.28,3003,472,330,N375WB  
A44854,39975,53.87393,-1.61911,2017/09/11,19:19:57.636,-77.85,15.36,3003,472,330,N375WB  
471EAA,16175,53.64536,-1.33775,2017/09/11,19:22:12.570,-139.62,9.79,,310,294,
471EAA,15375,53.65895,-1.39147,2017/09/11,19:22:37.014,-126.91,10.17,2205,307,293,
471EAA,15350,53.65952,-1.39385,2017/09/11,19:22:37.923,-126.43,10.2,2205,307,293,
471EAA,15325,53.65997,-1.39566,2017/09/11,19:22:38.850,-126.07,10.22,2205,307,293,WZZ891  
471EAA,15300,53.66058,-1.39793,2017/09/11,19:22:39.890,-125.61,10.24,2205,307,293,WZZ891  
471EAA,15275,53.66118,-1.40035,2017/09/11,19:22:41.008,-125.14,10.27,2205,307,293,WZZ891  
471EAA,15250,53.66153,-1.40170,2017/09/11,19:22:41.529,-124.88,10.29,2205,306,294,WZZ891  
471EAA,15250,53.66176,-1.40272,2017/09/11,19:22:41.996,-124.69,10.3,2205,306,294,WZZ891  
471EAA,14900,53.66868,-1.43016,2017/09/11,19:22:54.506,-119.83,10.69,2205,306,294,WZZ891  
471EAA,14850,53.66922,-1.43238,2017/09/11,19:22:55.561,-119.47,10.72,2205,306,294,WZZ891  
471EAA,14750,53.67073,-1.43842,2017/09/11,19:22:58.442,-118.52,10.82,2205,306,294,WZZ891  
471EAA,14675,53.67236,-1.44486,2017/09/11,19:23:01.517,-117.53,10.93,2205,301,293,WZZ891  
471EAA,14600,53.67361,-1.44995,2017/09/11,19:23:03.811,-116.78,11.02,2205,301,293,WZZ891  
471EAA,14300,53.67938,-1.47295,2017/09/11,19:23:14.494,-113.64,11.46,2205,301,293,WZZ891  
471EAA,14275,53.67980,-1.47475,2017/09/11,19:23:15.478,-113.42,11.5,2205,301,293,WZZ891  
471EAA,13825,53.68483,-1.50670,2017/09/11,19:23:29.563,-110.25,12.29,2205,299,292,WZZ891  
471EAA,13050,53.68837,-1.56022,2017/09/11,19:23:53.816,-106.8,13.86,2205,298,276,WZZ891  
471EAA,13025,53.68867,-1.56500,2017/09/11,19:23:54.795,-106.54,14,2205,298,276,WZZ891  
471EAA,12950,53.68895,-1.57034,2017/09/11,19:23:57.161,-106.27,14.17,2205,298,276,WZZ891  
471EAA,12875,53.68944,-1.57920,2017/09/11,19:24:00.896,-105.83,14.44,2205,297,276,WZZ891  
471EAA,12825,53.68964,-1.58266,2017/09/11,19:24:02.398,-105.66,14.54,2205,297,276,WZZ891  
471EAA,12800,53.68977,-1.58462,2017/09/11,19:24:03.382,-105.56,14.6,2205,297,276,WZZ891  
471EAA,12750,53.68996,-1.58800,2017/09/11,19:24:04.761,-105.4,14.71,2205,296,276,WZZ891  
406A62,3525,53.72264,-1.47523,2017/09/11,19:27:52.420,-104.78,10.25,,,,
406A62,3550,53.72795,-1.47468,2017/09/11,19:28:00.084,-103.69,10.11,,151,3,
406A62,3550,53.73609,-1.47653,2017/09/11,19:28:12.142,-101.86,10.01,7464,142,339,
406A62,3550,53.73767,-1.47798,2017/09/11,19:28:14.961,-101.46,10.03,7464,141,333,
406A62,3550,53.73953,-1.47976,2017/09/11,19:28:18.243,-100.99,10.05,7464,142,331,EXS390  
406A62,3550,53.74008,-1.48033,2017/09/11,19:28:19.155,-100.85,10.06,7464,142,331,EXS390  
4CAADA,3975,53.71628,-1.51690,2017/09/11,19:40:21.985,-104.02,11.77,,247,61,STK49L  
4CAADA,3675,53.72822,-1.49430,2017/09/11,19:40:39.086,-102.72,10.76,5411,211,30,STK49L  
4CAADA,3650,53.72994,-1.49293,2017/09/11,19:40:41.117,-102.43,10.68,5411,208,27,STK49L  
4CAADA,3625,53.73101,-1.49220,2017/09/11,19:40:42.360,-102.25,10.63,5411,202,22,STK49L  
4CAADA,3625,53.73204,-1.49164,2017/09/11,19:40:43.481,-102.06,10.59,5411,202,22,STK49L  
4CAADA,3550,53.74186,-1.48978,2017/09/11,19:40:55.147,-100.12,10.35,5411,189,10,STK49L  
4CAADA,3525,53.74847,-1.48962,2017/09/11,19:41:03.468,-98.75,10.24,5411,189,10,STK49L  
4CAADA,3500,53.75084,-1.49059,2017/09/11,19:41:06.806,-98.23,10.24,5411,189,10,STK49L  
4CAADA,3525,53.75629,-1.49519,2017/09/11,19:41:15.587,-96.98,10.33,5411,189,10,STK49L  
40612C,38000,53.36930,-1.65554,2017/09/11,19:48:36.759,-134.56,29.82,,,,
40612C,38000,53.38774,-1.67918,2017/09/11,19:48:47.439,-131.8,29.35,3134,,,
40612C,38000,53.38943,-1.68130,2017/09/11,19:48:48.484,-131.55,29.31,3134,,,
A043EC,40000,53.60513,-1.34818,2017/09/11,19:50:38.387,-144.27,12.12,,,,
A043EC,40000,53.60893,-1.35195,2017/09/11,19:50:40.418,-142.97,11.97,,,,N116QS  
A043EC,40000,53.69252,-1.43591,2017/09/11,19:51:24.385,-114.17,9.93,4011,477,330,N116QS  
A043EC,40000,53.78757,-1.53187,2017/09/11,19:52:15.107,-90.4,11.43,4011,476,330,N116QS  
A043EC,40025,53.80610,-1.55069,2017/09/11,19:52:25.070,-87.12,12.13,4011,468,330,N116QS  
A043EC,40025,53.80962,-1.55425,2017/09/11,19:52:26.974,-86.54,12.28,4011,468,330,N116QS  
A043EC,40025,53.81181,-1.55645,2017/09/11,19:52:28.148,-86.19,12.37,4011,468,330,N116QS  
A043EC,40000,53.83891,-1.58391,2017/09/11,19:52:42.767,-82.17,13.59,4011,469,330,N116QS  
A043EC,40000,53.85045,-1.59561,2017/09/11,19:52:48.994,-80.65,14.15,4011,470,330,N116QS  
A043EC,40000,53.88908,-1.63492,2017/09/11,19:53:09.763,-76.26,16.2,4011,470,329,N116QS  
A043EC,40000,53.89259,-1.63850,2017/09/11,19:53:11.668,-75.91,16.39,4011,470,329,N116QS  
A043EC,40000,53.89426,-1.64026,2017/09/11,19:53:12.581,-75.74,16.49,4011,470,329,N116QS  
A043EC,40000,53.89613,-1.64214,2017/09/11,19:53:13.568,-75.56,16.59,4011,470,329,N116QS  
A043EC,40000,53.89796,-1.64403,2017/09/11,19:53:14.612,-75.38,16.7,4011,469,329,N116QS  
A043EC,40000,53.89984,-1.64591,2017/09/11,19:53:15.596,-75.2,16.8,4011,469,329,N116QS  
A043EC,40000,53.90355,-1.64968,2017/09/11,19:53:17.624,-74.85,17.01,4011,469,329,N116QS  
A043EC,39975,53.90521,-1.65142,2017/09/11,19:53:18.479,-74.7,17.11,4011,469,329,N116QS  
A043EC,39975,53.90707,-1.65328,2017/09/11,19:53:19.467,-74.53,17.21,4011,469,329,N116QS  
A043EC,39975,53.90893,-1.65514,2017/09/11,19:53:20.446,-74.35,17.32,4011,469,329,N116QS  
A043EC,39975,53.91042,-1.65667,2017/09/11,19:53:21.298,-74.22,17.4,4011,469,329,N116QS  
A043EC,39975,53.91224,-1.65853,2017/09/11,19:53:22.282,-74.06,17.51,4011,468,330,N116QS  
A043EC,39975,53.91410,-1.66047,2017/09/11,19:53:23.267,-73.89,17.62,4011,468,330,N116QS  
A043EC,40000,53.92006,-1.66645,2017/09/11,19:53:26.474,-73.37,17.96,4011,468,330,N116QS  
A043EC,40000,53.92374,-1.67025,2017/09/11,19:53:28.507,-73.06,18.18,4011,467,329,N116QS  
A043EC,40000,53.92560,-1.67210,2017/09/11,19:53:29.427,-72.91,18.29,4011,467,329,N116QS  
A043EC,40000,53.92742,-1.67396,2017/09/11,19:53:30.537,-72.76,18.39,4011,467,329,N116QS  
A043EC,40000,53.93134,-1.67793,2017/09/11,19:53:32.567,-72.44,18.63,4011,467,329,N116QS  
A043EC,40000,53.93333,-1.68002,2017/09/11,19:53:33.682,-72.28,18.75,4011,466,329,N116QS  
A043EC,40000,53.93519,-1.68196,2017/09/11,19:53:34.734,-72.13,18.86,4011,467,329,N116QS  
A043EC,40025,53.94995,-1.69706,2017/09/11,19:53:42.664,-71.01,19.75,4011,467,329,N116QS  
A043EC,40025,53.95161,-1.69872,2017/09/11,19:53:43.576,-70.89,19.85,4011,468,329,N116QS  
A043EC,40025,53.95349,-1.70061,2017/09/11,19:53:44.566,-70.75,19.96,4011,467,329,N116QS  
A043EC,40025,53.95553,-1.70272,2017/09/11,19:53:45.739,-70.61,20.08,4011,467,329,N116QS  
A043EC,40025,53.96164,-1.70892,2017/09/11,19:53:48.956,-70.18,20.46,4011,468,330,N116QS  
A043EC,40025,53.96347,-1.71081,2017/09/11,19:53:49.998,-70.05,20.57,4011,468,330,N116QS  
A043EC,40025,53.96517,-1.71249,2017/09/11,19:53:50.855,-69.94,20.67,4011,468,330,N116QS  
A043EC,40000,53.96703,-1.71443,2017/09/11,19:53:51.965,-69.81,20.79,4011,469,329,N116QS  
A043EC,40025,53.97089,-1.71842,2017/09/11,19:53:53.995,-69.56,21.03,4011,469,329,N116QS  
A043EC,40025,53.97240,-1.71991,2017/09/11,19:53:54.847,-69.46,21.12,4011,469,329,N116QS  
A043EC,40025,53.97630,-1.72388,2017/09/11,19:53:56.948,-69.2,21.36,4011,469,329,N116QS  
A043EC,40025,53.98035,-1.72808,2017/09/11,19:53:59.048,-68.95,21.61,4011,469,329,N116QS  
A043EC,40000,53.98407,-1.73188,2017/09/11,19:54:01.080,-68.71,21.84,4011,469,329,N116QS  
A043EC,40000,53.98817,-1.73608,2017/09/11,19:54:03.308,-68.46,22.1,4011,469,329,N116QS  
A043EC,40000,53.99208,-1.74008,2017/09/11,19:54:05.401,-68.23,22.35,4011,469,329,N116QS  
A043EC,40000,54.03728,-1.78641,2017/09/11,19:54:29.648,-65.8,25.22,4011,471,329,N116QS  
A043EC,40000,54.03932,-1.78850,2017/09/11,19:54:30.700,-65.7,25.35,4011,470,329,N116QS  
A043EC,40000,54.04319,-1.79255,2017/09/11,19:54:32.797,-65.52,25.61,4011,470,329,N116QS  
A043EC,40000,54.04486,-1.79422,2017/09/11,19:54:33.714,-65.44,25.71,4011,470,329,N116QS  
A043EC,40000,54.04898,-1.79846,2017/09/11,19:54:35.876,-65.25,25.98,4011,470,329,N116QS  
A043EC,40000,54.05081,-1.80035,2017/09/11,19:54:36.926,-65.16,26.1,4011,470,329,N116QS  
